,id,text,title,url
0,2341,"বংশী বাংলাদেশের একটি ক্ষুদ্রতম উপজাতি। এরা টাঙ্গাইল জেলার ""মহানান্দপুর"" এবং ""দন্দোনিয়া"" নামে পাশাপাশি দুইটি গ্রামের বসবাস করে। তারা নিজেদেরকে ""সূর্য-বংশী"" বলে থাকে।
",বংশী,https://bn.wikipedia.org/wiki?curid=2341
1,107282,"আবহাওয়াবিদ্যা (বা আবহবিদ্যা) মানে এককথায় আবহাওয়া সম্পর্কিত বিজ্ঞানকে আবহাওয়াবিদ্যা বলে। 
",আবহাওয়াবিদ্যা,https://bn.wikipedia.org/wiki?curid=107282
2,107838,"কোরিয়ার ওয়ার্কার্স পার্টি হল গণতান্ত্রিক গণপ্রজাতন্ত্রী কোরিয়া বা উত্তর কোরিয়ার শাসক রাজনৈতিক দল। দলটির প্রতিষ্ঠাকাল থেকেই এটি উত্তর কোরিয়ার শাসন ক্ষমতার অধিকারী। প্রথমাবধি এই দলটির নেতৃত্বদান করেছিলেন কিম ইল সাং (১৯৪৯-১৯৯৪) এবং তার পরে ১৯৯৭ সালের প্রারম্ভে দলের সাধারণ সম্পাদকের দায়িত্বভার গ্রহণ করেন তাঁর পুত্র কিম জং ইল। ২০০৭ সালের অক্টোবর মাস থেকে পার্টির কেন্দ্রীয় কমিটির সম্পাদক হলেন কিম কি নাম। সমগ্র বিশ্বেই এই দলটিকে প্রবলভাবে স্তালিনপন্থী হিসেবে বিবেচনা করা হয় এবং প্রকৃত অর্থেই এই দলটি একটি ঐতিহ্যবাহী স্তালিনপন্থী শাসক রাজনৈতিক দল। কিন্তু এতৎসত্ত্বেও ওয়ার্কার্স পার্টি দাবী করে থাকে যে তাদের একটি স্বতন্ত্র মতাদর্শ আছে যা মার্ক্সবাদ-লেনিনবাদ অপেক্ষা উৎকৃষ্ট।
",কোরিয়ার ওয়ার্কার্স পার্টি,https://bn.wikipedia.org/wiki?curid=107838
3,4542,"মোহাম্মদ মোস্তফা কামাল (১৬ ডিসেম্বর ১৯৪৭ - এপ্রিল ১৮ ১৯৭১) বাংলাদেশের স্বাধীনতা যুদ্ধে অংশগ্রহণকারী একজন শহীদ মুক্তিযোদ্ধা। বাংলাদেশের মহান মুক্তিযুদ্ধে চরম সাহসিকতা আর অসামান্য বীরত্বের স্বীকৃতিস্বরূপ যে সাতজন বীরকে বাংলাদেশের সর্বোচ্চ সামরিক সম্মান “বীরশ্রেষ্ঠ” উপাধিতে ভূষিত করা হয় তিনি তাদের অন্যতম। জন্ম ও শিক্ষাজীবন.
মোহাম্মদ মোস্তফা কামাল ১৯৪৭ সালের ১৬ ডিসেম্বর ভোলা জেলার দৌলতখান থানার পশ্চিম হাজীপুর গ্রামে জন্মগ্রহণ করেন। তার পিতা হাবিবুর রহমান সেনাবাহিনীর অবসরপ্রাপ্ত হাবিলদার ছিলেন। শৈশব থেকেই দুঃসাহসী হিসেবে খ্যাত ছিলেন। পড়াশোনা বেশিদূর করতে পারেননি। প্রাথমিক বিদ্যালয়ের পর উচ্চ বিদ্যালয়ে দু-এক বছর অধ্যয়ন করেন। মোস্তফা কামালের ছেলেবেলা তাঁর পিতার কর্মস্থল কুমিল্লা সেনানিবাসে কেটেছে। বিদ্যালয়ের প্রাতিষ্ঠানিক পড়ালেখার চেয়ে সেনানিবাসে সেনাদের কুচকাওয়াজ, মার্চপাস্ট ইত্যাদি ভাল লাগতো। ক্রমেই তিনি সেনাবাহিনীর একজন সদস্য হবার স্বপ্ন দেখতে থাকেন এবং স্থির করেন সেনাবাহিনীতে যোগ দিবেন। ২০ বছর বয়সে হঠাৎ করেই মোস্তফা কামাল বাড়ি থেকে নিরুদ্দেশে হয়ে যান। পরে ১৯৬৮ সালে পাকিস্তানের চতুর্থ ইস্ট-বেঙ্গল রেজিমেন্টে চাকরি চূড়ান্ত হবার পরে তাঁর বাবা-মা সন্ধান পান। মুক্তিযুদ্ধে ভূমিকা.
১৯৬৭-র ১৬ ডিসেম্বর বাড়ী থেকে পালিয়ে গিয়ে সেনাবাহিনীতে চাকরি গ্রহণ করেন। তিনি ছিলেন চতুর্থ ইস্ট বেঙ্গল রেজিমেন্টের সৈনিক। ১৯৭১-এর প্রথম দিকে চতুর্থ ইস্ট বেঙ্গল রেজিমেন্টকে কুমিল্লা সেনানিবাস থেকে ব্রাহ্মণবাড়িয়ায় পাঠানো হয়। তখন সারাদেশে যুদ্ধের বিভৎসতা ছড়িয়ে পড়ছিলো। সেনানিবাসগুলোতে অবস্থা উত্তপ্ত হয়ে উঠে। স্বাধীনতা যুদ্ধ শুরু হওয়ার সাথে সাথে চতুর্থ ইস্ট বেঙ্গল রেজিমেন্ট ব্রাহ্মণবাড়িয়াকে ঘিরে তিনটি প্রতিরক্ষা ঘাঁটি গড়ে তোলে এন্ডারসন খালের পাঁড়ে। আখাউড়ায় অবস্থিত চতুর্থ ইস্ট বেঙ্গল রেজিমেন্ট দক্ষিণ দিক থেকে নিরাপত্তার জন্য দরুইন গ্রামের দুই নম্বর প্লাটুনকে নির্দেশ দেয়। সিপাহী মোস্তফা কামাল ছিলেন দুই নম্বর প্লাটুনে। কর্মতৎপরতার জন্য যুদ্ধের সময় মৌখিকভাবে তাঁকে ল্যান্স নায়েকের দ্বায়িত্ব দেয়া হয়। যেভাবে শহীদ হলেন.
১৬ এপ্রিল পাকিস্তান সেনাবাহিনী চতুর্থ ইস্ট বেঙ্গলকে নিশ্চিহ্ন করার জন্য কুমিল্লা-আখাউড়া রেললাইন ধরে উত্তর দিকে এগুতে থাকে। ১৭ই এপ্রিল পরদিন ভোরবেলা পাকিস্তান সেনাবাহিনী দরুইন গ্রামে মুক্তিবাহিনীর অবস্থানের উপর মর্টার ও আর্টিলারীর গোলাবর্ষণ শুরু করলে মেজর শাফায়াত জামিল ১১ নম্বর প্লাটুনকে দরুইন গ্রামে আগের প্লাটুনের সাথে যোগ দেয়ার নির্দেশ দেন। ১১ নম্বর প্লাটুন নিয়ে হাবিলদার মুনির দরুইনে পৌছেন। সিপাহী মোহাম্মদ মোস্তফা কামাল তার নিকট থেকে গুলি নিয়ে নিজ পরিখায় অবস্থান গ্রহণ করেন। বেলা ১১ টার দিকে শুরু হয় শত্রুর গোলাবর্ষণ। সেই সময়ে শুরু হয় মুষলধারে বৃষ্টি। সাড়ে ১১টার দিকে মোগরা বাজার ও গঙ্গা সাগরের শত্রু অবস্থান থেকে গুলি বর্ষিত হয়। ১২ টার দিকে আসে পশ্চিম দিক থেকে সরাসরি আক্রমণ। প্রতিরক্ষার সৈন্যরা আক্রমণের তীব্রতায় বিহ্বল হয়ে পড়ে। কয়েক জন শহীদ হন। মোস্তফা কামাল মরিয়া হয়ে পাল্টা গুলি চালাতে থাকেন। তাঁর পূর্ব দিকের সৈন্যরা পেছনে সরে নতুন অবস্থানে সরে যেতে থাকে এবং মোস্তফাকে যাবার জন্য অনুরোধ করে। কিন্তু তাদের সবাইকে নিরাপদে সরে যাওয়ার সুযোগের জন্য মোস্তফা পূর্ণোদ্যমে এল.এম.জি থেকে গুলি চালাতে থাকেন। তাঁর ৭০ গজের মধ্যে শত্রুপক্ষ চলে এলেও তিনি থামেননি। এতে করে শত্রু রা তাঁর সঙ্গীদের পিছু ধাওয়া করতে সাহস পায়নি। এক সময় গুলি শেষ হয়ে গেলে, শত্রুর আঘাতে তিনিও লুটিয়ে পড়েন। পুরস্কার ও সম্মাননা.
মুক্তিযুদ্ধে অসামান্য অবদানের জন্য বাংলাদেশের সর্বোচ্চ সামরিক পদক বীরশ্রেষ্ঠ পদক দেয়া হয় মোহাম্মদ মোস্তফা কামালকে। এছাড়া তাঁর নামে প্রতিষ্ঠিত কলেজ প্রাঙ্গণের একটি কোণে ভোলা জেলা পরিষদের তত্ত্বাবধানে বীরশ্রেষ্ঠ মোস্তফা কামাল লাইব্রেরি ও জাদুঘর নির্মাণ করা হয়। এছাড়া মোস্তফা কামালের নামানুসারে গ্রামের নাম মৌটুপীর নাম পরিবর্তন করে রাখা হয়েছে কামালনগর৷ 
",মোস্তফা কামাল (বীরশ্রেষ্ঠ),https://bn.wikipedia.org/wiki?curid=4542
4,4626,"মণিপুরী সংস্কৃতির উজ্জ্বলতম দিক হলো মণিপুরী নৃত্য যা ভারতবর্ষের অন্যান্য শাস্ত্রিয় নৃত্যধারা যেমন কত্থক, ভরতনট্যম, কথাকলি ইত্যাদির সমপর্যায়ের। = রাসনৃত্য =
মণিপুরী নৃত্যের মধ্যে সবচেয়ে সমৃদ্ধ হলো রাধাকৃষ্ণের প্রেম অবলম্বনে গোপ-গোপীদের রাসনৃত্য। = অন্যান্য নৃত্যধারা =
মণিপুরীদের অন্যান্য ধ্রুপদী নৃত্যধারার মধ্যে রয়েছে গোষ্ঠলীলা, পুঙচলোম, খুবাকইসেই, উদুখল ইত্যাদি। লোকনৃত্যের মধ্যে লাই-হারাওবা, খাম্বা-থইবী, মাইবী-জগোই ইত্যাদির নাম উল্লেখযোগ্য। এছাড়া বৈষ্ণব পদাবলী, পালাকীর্ত্তন, ভজন ও আরতির সুর ও সঙ্গীত মণিপুরী সঙ্গীত ও নৃত্যকলার অন্যতম দিক। = মণিপুরী নৃত্য ও রবীন্দ্রনাথ ঠাকুর =
১৯১৯ সনে কবিগুরু রবীন্দ্রনাথ ঠাকুর সিলেটের বিষ্ণুপ্রিয়া মণিপুরী গ্রাম মাছিমপুরে বিষ্ণুপ্রিয়া মণিপুরীদের পরিবেশিত রাসনৃত্য দেখে বিমোহিত হন এবং শান্তিনিকেতনে মণিপুরী নৃত্য প্রবর্তন করেন। বিশ্বময় মণিপুরী নৃত্যের এই প্রচার, প্রসার ও সুখ্যাতি পেছনে রয়েছে বাংলাদেশের সিলেট জেলার নিভৃত পল্লী মাছিমপুরের বিষ্ণুপ্রিয়া মণিপুরী রমণীদের অসামান্য ও অনবদ্য ভূমিকা। ১৯২০ সনে কবিগুরু রবীন্দ্রনাথ ঠাকুর তৎকালীন সিলেট জেলার কমলগঞ্জ থানার বালিগাঁও প্রামের বিষ্ণুপ্রিয়া মণিপুরী নৃত্যগুরু নীলেশ্বর মুখার্জী, ত্রিপুরা থেকে গুরু বুদ্ধিমন্ত সিংহ এবং আসামের গুরু সেনারিক সিংহ রাজকুমারকে শান্তিনিকেতনে মণিপুরী নৃত্য প্রশিক্ষক হিসাবে নিয়ে যান। = আরও পড়ুন = = তথ্যসূত্র =
",মণিপুরী (নৃত্য),https://bn.wikipedia.org/wiki?curid=4626
5,4744,"উল্কা হল মহাকাশে পরিভ্রমণরত পাথর বা ধাতু দ্বারা গঠিত ছোট মহাজাগতিক বস্তু যা পৃথিবীর বায়ুমন্ডলে প্রবেশ করলে বায়ুর সংঘর্ষে জ্বলে উঠে। তখন একে উল্কাপাত (meteor) বলে। এই উল্কাপাতের জন্য দায়ী বস্তুগুলোকে উল্কা (meteoroid) বলে। উল্কাপিন্ড গ্রহানুর তুলানায় আকারে অনেক ক্ষুদ্র। আকারে এরা ছোট ধূলিকনা থেকে ১ মিটার দৈর্ঘ্যের হয়ে থাকে। এর চেয়ে ছোট বস্তুকে মহাজাগতিক ধূলিকনা বলে।  এসব উল্কার বেশীরভাগই গ্রহানু বা ধূমকেতুর অংশবিশেষ। বাকী অংশ মহাজাগতিক বস্তুর সংঘর্ষের ফলে সৃষ্ট ধ্বংসাবশেষ। যখন কোন উল্কা পৃথিবীর বায়ুমন্ডলে প্রবেশ করে তখন এর গতীবেগ প্রতি সেকেন্ডে ২০ কিমি বৃদ্ধিপ্রাপ্ত হয় (৭২,০০০ কিমি/ঘন্টা; ৪৫,০০০ মাইল/ঘন্টা।)। এসময়ে এ্যারোডাইনামিক্স তাপের কারনে উজ্জ্বল আলোক ছটার সৃষ্টি হয়। এই বাহ্যমূর্তীর কারনে একে তারা খসা (Shooting Star) বলে। কিছু কিছু উল্কা একই উৎস হতে উৎপন্ন হয়ে বিভিন্ন ক্ষুদ্র ক্ষুদ্র অংশে ভেঙে প্রজ্জ্বলিত হয় যাকে উল্কা বৃষ্টি বলা হয়। প্রায় ১৫,০০০ টন পরিমাণ উল্কা, ক্ষুদ্র উল্কাকণা এবং মহাজাগতিক ধূলিকনা প্রতি বছর পৃথিবীর বায়ুমন্ডলে প্রবেশ করে।
",উল্কাপাত,https://bn.wikipedia.org/wiki?curid=4744
6,4901,"বাংলাদেশের সিলেট জেলা ও ভারতের আসামে এই জনগোষ্ঠী বাস করে। সিলেটের খাসিয়ারা সিনতেং (Synteng) গোত্রভুক্ত জাতি। তারা কৃষিজীবী। ভাত ও মাছ তাদের প্রধান খাদ্য। তারা মাতৃপ্রধান পরিবারে বসবাস করে। তাদের মধ্যে কাচা সুপারি ও পান খাওয়ার প্রচলন খুব বেশি। খাসিয়াদের উৎপাদিত পান বাংলাদেশে খুব জনপ্রিয়। চরম দারিদ্র্যের মধ্যে থেকেও এ সম্প্রদায়ের লোকজন শান্তিপ্রিয়। তাদের রয়েছে নিজস্ব নিয়ম-কানুন। তবে তাদের মধ্যে খাসিয়ারাই মাতৃতান্ত্রিক সমাজ ব্যবস্থায় পরিচালিত। তাদের সমাজ ব্যবস্থায় কোনো পুরুষ সম্পত্তির মালিক হয় না। পুরুষদের বিয়ে হলে তারা শ্বশুরবাড়ি গিয়ে ওঠে। তারাও এ অঞ্চলের অন্যান্য আদিবাসীর মতো একটি প্রাচীন সম্প্রদায় হিসেবে দীর্ঘদিন ধরে সম্প্রীতি বজায় রেখে বসবাস করে আসছে। পাহাড়ের পাদদেশে বিভিন্ন টিলা এলাকায় তাদের বসবাস। দারিদ্র্য সীমার নিচে বাস করলেও তারা অত্যন্ত নিরীহ প্রকৃতির। তাহিরপুর, বিশ্বম্ভরপুর, দোয়ারাবাজার ও সদর উপজেলার সীমান্ত এলাকায় তারা বসবাস করছে। সুনামগঞ্জের বিভিন্ন এলাকায় প্রায় ২৫০টি খাসিয়া পরিবার বসবাস করছে। জানা যায়, খ্রিস্টপূর্ব ষষ্ঠ শতাব্দীতে আর্যরা এ দেশে আধিপত্য প্রতিষ্ঠা করলে তারা আদিবাসীদের সঙ্গে সংঘর্ষে জড়িয়ে পড়ে। পরবর্তীকালে এ আদিবাসীরাই অনার্য বলে পরিচিতি লাভ করে। আর্য-অনার্য যুদ্ধে অনার্যরা পরাজিত হয়ে বনে জঙ্গলে আশ্রয় নেয়। পরে এ গহিন বনেই তারা বসবাস শুরু করে। ফলে তারা শিক্ষা দীক্ষা ও আধুনিক জীবন ব্যবস্থা থেকে দূরে থাকে। খাসিয়াদের সাংস্কৃতিক জীবন বেশ সমৃদ্ধ। তাদের ধর্মীয় ও সামাজিক অনুষ্ঠানগুলো খুব আকর্ষণীয়। তাদের ভাষায় রচিত গানগুলোও হৃদয়ছোয়া।
",খাসিয়া,https://bn.wikipedia.org/wiki?curid=4901
7,4963,"আইন পরিভাষা অনুযায়ী সার্কিট হচ্ছে একটি অ্যাপিলেট জুডিশিয়াল জেলা, যা বিভিন্ন দেশের বিচার ব্যবস্থায় রয়েছে। পূর্বে বিচারকগন একটি নির্দিষ্ট পথ অনুসরন করে বিভিন্ন জেলায় গিয়ে বিচার কার্য করতেন। তারা যে স্থানে বিচারকার্য সম্পাদনা করতেন সেটাই সার্কিট হাউজ।
",সার্কিট হাউজ,https://bn.wikipedia.org/wiki?curid=4963
8,257872,"ইন্ডিয়ান প্রিমিয়ার লীগ (বা ভারতীয় প্রিমিয়ার লীগ সংক্ষেপ আইপিএল) হল ভারতের একটি পেশাদার টুয়েন্টি২০ ক্রিকেট লীগ প্রতিযোগিতা। বাৎসরিক এই প্রতিযোগিতায় ভারতের বিভিন্ন শহরের ৮টি ফ্রাঞ্চাইজি দল অংশগ্রহণ করে। লীগ প্রতিযোগিতাটি ২০০৭ সালে বিসিসিআই সদস্য লোলিত মোদি কর্তৃক প্রতিষ্ঠিত হয় এবং প্রতি বছর এপ্রিল ও মে মাসে অনুষ্ঠিত হয়। আইপিএলের স্পঞ্জর প্রতিষ্ঠান হল ভিভো ইলেকট্রনিক্স, তাইতো এটি অফিসিয়ালিভাবে ভিভো ইন্ডিয়ান প্রিমিয়ার লীগ নামে পরিচিত। যার বর্তমান চ্যাম্পিয়ন দল মুম্বাই ইন্ডিয়ান্স। ইতিহাস.
২০১৭ সালে  জি বিনোদন উদ্যোগ এর অর্থায়নে ভারতীয় ক্রিকেট লীগ(আইসিএল) চালু হয়। আইসিএল ভারতীয় ক্রিকেট বোর্ড (বিসিসিআই) এবং ইন্টারন্যাশনাল ক্রিকেট কাউন্সিল (আইসিসি) দ্বারা স্বীকৃত ছিল না।আইসিএল যোগদান করা থেকে খেলোয়াড়দের প্রতিরোধ করার জন্য বিসিসিআই তাদের নিজস্ব গার্হস্থ্য প্রতিযোগিতায় প্রাইজমানি বৃদ্ধি করে এবং আইসিএল কে নিষিদ্ধ লীগ এবং আইসিএল এ যোগদান করা খেলোয়াড়দের আজীবন নিষিদ্ধ ঘোষণা করে। ব্যবসায়ী এবং ক্রিকেট নির্বাহী পরিচালক ললিত মোদী , ছিল একটি নতুন টি-২০ শুরু করার কথা বলে যা ভারতীয় ক্রিকেট লীগ আইসিএল এর প্রতিদ্বন্দ্বী হবে। ২০০৮ সালের এর গোড়ার  দিকে বিসিসিআই একটি নতুন ফ্র্যাঞ্চাইজি ভিত্তিক টি-২০ লীগ ইন্ডিয়ান প্রিমিয়ার লিগ এর ঘোষণা দে, যা ক্রিকেট বিশ্বে ফ্র্যাঞ্চাইজি ভিত্তিক টি-২০ লীগ এর প্রথম সুত্রপাত। প্রতিযোগিতার ধরন.
বর্তমানে আটটি দল আইপিএল এ অংশগ্রহন করে। প্রতিটি দল একে অপরের দুবার করে নিজেদের মাঠে এবং প্রতিপক্ষের রাউন্ড-রবিন প্রতিযোগিতা অনুসারে খেলে। লীগ পর্যায়ে শেষে শীর্ষ চার দল প্লেঅফ খেলার জন্যে যোগ্যতা অর্জন করে। পয়েন্ট টেবিলের শীর্ষ দুই দল প্রথম কোয়ালিফায়িং ম্যাচ খেলে এবং বিজয়ী দল সরাসরি ফাইনালে চলে যায়। পয়েন্ট টেবিলের ৩য় ও ৪র্থ দল প্রথম এলিমিনেটর ম্যাচ খেলে। পরাজিত দল টুর্ণামেন্ট থেকে বিদায় নেয় এবং বিজয়ী দল প্রথম কোয়ালিফায়িং ম্যাচে পরাজিত দলের সাথে ২য় এলিমিনেটর ম্যাচ খেলে।২য় এলিমিনেটর ম্যাচে বিজয়ী দল প্রথম কোয়ালিফায়িং ম্যাচে জয়ী দলের সাথে ফাইনাল খেলে এবং পরাজিত দল ৩য় স্থান অর্জন করে। সম্প্রচার স্বত্ব.
২০০৮ থেকে ইন্ডিয়ান প্রিমিয়ার লিগের টিভি স্বত্ব ৬ হাজার ৫৭৯ কোটি রুপিতে ১০ বছরের জন্য কিনে নেয় সনি । সেই চুক্তি সমাপ্তির পর মুম্বাইয়ে নতুন নিলামে সনিকে হারিয়ে লিগের স্বত্ব ২০১৮ থেকে ২০২২ সাল পর্যন্ত পরবর্তী পাঁচ বছরের জন্য কিনে নিয়েছে স্টার ইন্ডিয়া। এ জন্য তাদের খরচ করতে হচ্ছে ১৬ হাজার ৩৪৭ কোটি রুপি। অর্থাৎ প্রতিটি ম্যাচ টিভিতে দেখাতে ৫৫ কোটি রুপি। ",ইন্ডিয়ান প্রিমিয়ার লীগ,https://bn.wikipedia.org/wiki?curid=257872
9,258033,"কাভি খুশি কাভি গাম একটি ভারতীয় হিন্দি ভাষার চলচ্চিত্র। 
",কভি খুশি কভি গম...,https://bn.wikipedia.org/wiki?curid=258033
